,label,stimuli,S1U1,S2U1,S3U1,S3U2,S4U1,S4U2,S4U3
62,1,P9_Hund,"[0.17949999999973443, 0.3415999999997439, 0.5719999999996617, 0.6117999999996755, 0.6477999999997337, 0.6895999999997002, 0.724699999999757, 1.095799999999599]","[0.013699999999971624, 0.08719999999993888, 0.13919999999961874, 0.14399999999977808, 0.1876999999999498, 0.23349999999982174, 0.25720000000001164, 0.27070000000003347, 0.2786999999998443, 0.3710999999998421, 0.40039999999999054, 0.41729999999961365, 0.5146999999997206, 0.5450999999998203, 0.6131999999997788, 0.6400999999996202, 0.6479999999996835, 0.7575999999999112, 0.8748999999997977, 0.9423999999999069, 1.0144999999997708, 1.0323999999995976, 1.063199999999597]","[0.07179999999971187, 0.28239999999959764, 0.3290999999999258, 0.4899000000000342, 0.49719999999979336, 0.8244999999997162, 0.8573999999998705, 0.886199999999917, 0.9280999999996311, 0.9347999999999956, 1.0300999999999476, 1.120300000000043]","[0.11019999999962238, 0.8689999999996871]","[0.09159999999974389, 0.13899999999966894, 0.8078000000000429]",[0.4592999999999847],"[0.19159999999965294, 0.3368999999997868, 1.0588999999999942, 1.0896999999999935]"
63,1,P9_Hund,"[0.05259999999998399, 0.2792999999996937, 0.6006999999999607, 0.6963999999998123, 0.781999999999698, 0.786200000000008]","[0.08759999999983847, 0.11279999999987922, 0.12129999999979191, 0.13249999999970896, 0.16499999999996362, 0.16899999999986903, 0.37729999999965, 0.4248999999999796, 0.5245999999997366, 0.5342999999998028, 0.5632999999997992, 0.6054999999996653, 0.6296999999999571, 0.6969999999996617, 0.7952000000000226, 0.9191999999998188, 0.9816999999998188, 1.023899999999685, 1.039299999999912, 1.1041000000000167, 1.122099999999591, 1.1627999999996064]","[0.009399999999914144, 0.053699999999935244, 0.08179999999993015, 0.23529999999982465, 0.35839999999961947, 0.38040000000000873, 0.5344999999997526, 0.5659999999998035, 0.6068000000000211, 0.6630999999997584, 0.774199999999837, 0.8396999999999935, 0.8853999999996631, 0.9011999999997897, 0.9258999999997286, 0.9488999999998668, 0.9649999999996908, 1.0108000000000175, 1.0588999999999942, 1.1842999999998938]","[0.21450000000004366, 0.6862999999998465, 0.8589999999999236]","[0.573699999999917, 0.9746000000000095]","[0.23319999999966967, 0.2810999999996966, 0.8316999999997279, 1.0930999999995947]","[0.09949999999980719, 0.15239999999994325, 0.1856999999999971, 0.2159999999998945, 0.2626999999997679, 0.28909999999996217, 0.3469000000000051, 0.3736999999996442, 0.5493999999998778, 0.6610999999998057, 0.6893000000000029, 0.7545999999997548, 0.7802999999998974, 0.9921999999996842, 1.0106999999998152]"
64,1,P9_Hund,"[0.1313999999997577, 0.5006999999995969, 0.6125999999999294, 0.6536999999998443, 0.6878999999998996, 0.7214999999996508, 0.8655999999996311]","[0.155699999999797, 0.21969999999964784, 0.3009999999999309, 0.35590000000001965, 0.5288999999997941, 0.6229999999995925, 0.63149999999996, 0.639299999999821, 0.661200000000008, 0.6783000000000357, 0.7285999999999149, 0.7784999999998945, 0.846299999999701, 0.8722999999999956, 0.9137999999998101, 0.9537000000000262, 1.0510999999996784, 1.059099999999944, 1.0771999999997206]","[0.14079999999967185, 0.2284999999997126, 0.27149999999983265, 0.2828999999996995, 0.2943999999997686, 0.29970000000002983, 0.7830999999996493, 0.8676999999997861, 1.0396999999998116, 1.0922999999997955, 1.1106999999997242]","[0.6374999999998181, 0.7175999999999476, 1.1304000000000087, 1.1534999999998945, 1.1596999999997024]","[0.10619999999971697, 0.3544999999999163, 0.6374999999998181, 0.9438999999997577]","[0.04569999999966967, 0.5126000000000204, 0.5974999999998545, 1.1471999999998843]","[0.2716000000000349, 0.6101999999996224, 0.6578999999996995, 0.7350999999998749, 0.8204999999998108, 0.8494999999998072, 0.8859999999999673, 1.0202999999996791, 1.034400000000005, 1.0996000000000095, 1.1149999999997817]"
65,1,P9_TenThous,"[0.03169999999954598, 0.09939999999960492, 0.19159999999965294, 0.23259999999982028, 0.30279999999947904, 0.36869999999953507, 0.4420999999997548, 0.6851999999994405, 0.7000999999995656, 1.0357999999996537, 1.1016999999997097]","[0.07549999999946522, 0.09309999999959473, 0.15189999999984138, 0.16949999999951615, 0.21809999999959473, 0.2561999999998079, 0.2939999999994143, 0.31269999999949505, 0.3726999999994405, 0.41159999999945285, 0.6041999999997643, 0.6906999999996515, 0.7695999999996275, 0.8714999999997417, 0.9735999999998057, 1.007499999999709, 1.0342999999998028, 1.102299999999559]","[0.030899999999746797, 0.1841999999996915, 0.27569999999968786, 0.2870999999995547, 0.36689999999953216, 0.5348999999996522, 0.567899999999554, 0.5984999999996035, 0.6305999999995038, 0.6981999999998152, 0.7361999999998261, 0.9170999999996639, 0.9699999999997999, 0.9755999999997584, 1.0209999999997308, 1.1318999999994048, 1.1395999999995183, 1.1732999999994718, 1.1762999999996282]",[],"[0.09429999999974825, 1.0073999999995067, 1.1893999999997504]",[],"[0.3158999999996013, 1.0208999999995285]"
66,1,P9_TenThous,"[0.1192999999998392, 0.5273999999999432, 0.6203000000000429, 0.6462999999998829, 0.6496999999999389, 0.6757999999999811, 0.7829000000001543, 0.9430999999999585]","[0.0001999999999497959, 0.05110000000013315, 0.1550000000002001, 0.42239999999992506, 0.6159999999999854, 0.6527000000000953, 0.6594000000000051, 0.6660999999999149, 0.6952000000001135, 0.6999000000000706, 0.7202000000002045, 0.7238999999999578, 0.7517000000002554, 0.7590000000000146, 0.8355999999998858, 0.8468000000002576, 0.9825000000000728, 1.0576999999998407]","[0.021000000000185537, 0.3018000000001848, 0.37469999999984793, 0.479200000000219, 0.5109999999999673, 0.7660000000000764, 0.778400000000147, 0.8227999999999156, 0.857300000000123, 1.0104000000001179, 1.015400000000227, 1.106800000000021, 1.1127999999998792, 1.1233000000001994, 1.147399999999834]","[0.8769999999999527, 0.9771999999998116]","[0.48309999999992215, 1.0996000000000095]","[0.5758999999998196, 0.630500000000211]","[0.5109000000002197, 0.5354999999999563, 0.5814000000000306, 0.7438000000001921, 0.9917000000000371, 1.0066000000001623, 1.1285000000002583]"
67,1,P9_TenThous,"[0.09979999999995925, 0.3369999999999891, 0.6015999999999622, 0.6536000000000968, 0.7068999999996777, 0.7691999999997279]","[0.0363999999999578, 0.08019999999987704, 0.1356999999998152, 0.1554999999998472, 0.24719999999979336, 0.3292999999998756, 0.41069999999990614, 0.457300000000032, 0.6475000000000364, 0.6610000000000582, 0.6799999999998363, 0.7282000000000153, 0.8094999999998436, 0.8325999999997293, 1.0850000000000364, 1.1068999999997686]","[0.06459999999970023, 0.08189999999967768, 0.11509999999998399, 0.13560000000006767, 0.1712999999999738, 0.21189999999978681, 0.22280000000000655, 0.31759999999985666, 0.676300000000083, 0.697400000000016, 0.8258999999998196, 0.8878999999997177, 0.9227000000000771, 0.9263999999998305, 1.1748999999999796]",[],"[0.12799999999970169, 0.73700000000008]",[1.056999999999789],"[0.03330000000005384, 0.11509999999998399, 0.3728000000000975, 0.3898999999996704, 0.6180999999996857, 0.6548999999999978, 0.7076999999999316, 0.7154999999997926, 0.8624999999997272, 0.9483000000000175, 0.9511999999999716, 1.0088000000000648, 1.1473000000000866]"
68,1,P9_TenThous,"[0.04070000000001528, 0.34130000000004657, 0.4175000000000182, 0.6161999999999352, 0.7123999999998887, 0.9314999999996871]","[0.0031999999996514816, 0.09289999999964493, 0.13869999999997162, 0.1732999999999265, 0.25979999999981374, 0.322400000000016, 0.43269999999984066, 0.4705999999996493, 0.635899999999765, 0.6821999999997388, 0.7034999999996217, 0.7260999999998603, 0.7912999999998647, 0.8127999999996973, 0.8239999999996144, 0.8669999999997344, 0.8867000000000189, 0.8976999999999862, 0.934099999999944]","[0.06039999999984502, 0.07240000000001601, 0.13439999999991414, 0.25720000000001164, 0.711399999999685, 0.9083999999998014, 1.1001999999998588]","[0.4968999999996413, 0.9341999999996915, 1.021099999999933, 1.0335000000000036, 1.072400000000016]",[1.137499999999818],[0.7484999999996944],"[0.003899999999703141, 0.037599999999656575, 0.23339999999961947, 0.6662999999998647, 0.8408999999996922, 1.0680999999999585]"
69,1,P9_TenThous,"[0.08849999999983993, 1.154700000000048]","[0.001299999999901047, 0.0729999999998654, 0.1530999999999949, 0.3184999999998581, 0.3272999999999229, 0.3637999999996282, 0.5488000000000284, 0.5664999999999054, 0.6455999999998312, 0.6895999999997002, 0.7023999999996704, 0.7309000000000196, 0.8420999999998457, 0.9588999999996304, 0.9764999999997599, 1.0273999999999432, 1.0626999999999498, 1.0756999999998698, 1.126299999999901]","[0.04379999999991924, 0.055499999999938154, 0.11739999999963402, 0.47559999999975844, 0.5731999999998152, 0.5778000000000247, 0.6855000000000473, 0.6954999999998108, 0.7237999999997555, 0.8233000000000175, 0.8393999999998414, 0.8963999999996304, 0.9421999999999571, 1.0039999999999054, 1.0306000000000495, 1.0515999999997803, 1.0610999999998967]",[],"[0.03459999999995489, 0.9326999999998407]",[0.6397999999999229],"[0.048699999999826105, 0.2907000000000153, 0.9513999999999214]"
70,0,Ctl,"[0.024199999999950705, 0.09640000000001692, 0.34590000000002874, 0.5571999999999662, 0.5865999999999758, 0.7969000000000506, 0.9772000000000389, 1.1318999999999733]","[9.999999997489795e-05, 0.052199999999970714, 0.05499999999994998, 0.06200000000001182, 0.0987999999999829, 0.10609999999996944, 0.16620000000000346, 0.383199999999988, 0.4008000000000038, 0.4056000000000495, 0.4391000000000531, 0.45079999999995835, 0.49689999999998236, 0.5130000000000337, 0.5277999999999565, 0.6405999999999494, 0.8464000000000169, 0.9343999999999824, 0.980199999999968, 1.0564000000000533, 1.1061999999999443, 1.1146999999999707]","[0.009900000000016007, 0.11350000000004457, 0.23490000000003874, 0.27919999999994616, 0.3342000000000098, 0.3544000000000551, 0.37409999999999854, 0.4601000000000113, 0.6421000000000276, 0.6609999999999445, 0.7876999999999725, 0.8116999999999734, 0.8673000000000002, 0.9246000000000549, 0.9344999999999573, 1.1300999999999704]","[0.47080000000005384, 0.6200000000000045]","[0.2016999999999598, 0.23569999999995161, 0.26689999999996417, 0.42190000000005057, 0.6607999999999947]",[],"[0.05480000000000018, 0.0927000000000362, 0.3130999999999631, 0.3325999999999567, 0.3390000000000555, 0.37990000000002055, 0.48069999999995616, 0.5476999999999634, 0.6408000000000129, 0.6820000000000164, 0.7472000000000207, 0.8410000000000082, 0.9858000000000402, 1.0874999999999773, 1.1706000000000358]"
71,0,Ctl,"[0.3384000000000924, 0.4970000000001846, 0.5763000000001739, 0.654100000000085, 0.7320000000000846, 0.8052000000001271, 0.8803000000001475, 0.9580000000000837, 1.0289000000001352]","[0.1087000000001126, 0.3058000000000902, 0.3704000000001315, 0.419100000000185, 0.5117000000001326, 0.7233000000001084, 0.8770000000001801, 0.8846000000000913, 0.9179000000001452, 1.006900000000087, 1.0294000000001233, 1.1339000000001533, 1.1645000000000891]","[0.060800000000085674, 0.1794000000001006, 0.2834000000001424, 0.3704000000001315, 0.4270000000001346, 0.46010000000012496, 0.5256000000001677, 0.5603000000000975, 0.6573000000001912, 0.6848000000001093, 0.7389000000001715, 0.8109000000001743, 0.8219000000001415, 0.9022000000001071, 0.9462000000000899, 0.9735000000001719, 1.1099000000001524, 1.1645000000000891]","[0.7756000000001677, 0.7826000000001159, 0.8828000000000884, 0.9378000000001521, 1.0275000000001455]","[0.3703000000001566, 0.597400000000107, 0.6171000000001641]","[0.48640000000011696, 0.6314000000000988, 0.6406000000001768, 0.8276000000001886, 0.8439000000001897]","[0.0003000000001520675, 0.07720000000017535, 0.23250000000018645, 0.3164000000001579, 0.34580000000016753, 0.5595000000001846, 0.6031000000001541, 0.806400000000167, 0.9177000000001954, 1.0339000000001306, 1.1296000000000959, 1.1485000000001264]"
72,0,Ctl,"[0.049500000000080036, 0.10950000000013915, 0.1649000000001024, 0.32000000000005, 0.62600000000009, 0.7026000000000749, 0.968300000000113, 1.0386000000000877, 1.115400000000136]","[0.06930000000011205, 0.12450000000012551, 0.17150000000015098, 0.1972000000000662, 0.2578000000000884, 0.3731000000001359, 0.3847000000000662, 0.4316000000001168, 0.43630000000007385, 0.5549000000000888, 0.5934000000000879, 0.7598000000001548, 0.8220000000001164, 0.8443000000000893, 0.8526000000000522, 0.9466000000001031, 1.1914000000000442]","[0.12220000000013442, 0.15390000000013515, 0.17790000000013606, 0.2579000000000633, 0.32340000000010605, 0.33160000000009404, 0.3846000000000913, 0.7355000000001155, 0.7612000000001444, 0.7656000000000631, 1.0617000000000871, 1.1785000000000991]","[0.17450000000008004, 0.6473000000000866, 1.106200000000058]","[0.3844000000001415, 0.5863000000000511, 0.6088000000000875, 0.9419000000001461]","[0.21650000000011005, 0.27330000000006294, 0.35570000000006985, 0.47070000000007894, 0.8566000000000713, 0.9261000000001332, 1.1210000000000946]","[0.1167000000001508, 0.12110000000006949, 0.359000000000151, 0.41240000000004784, 0.66050000000007, 0.6700000000000728, 0.6980000000000928, 0.7464000000001079, 1.0617000000000871]"
73,0,Ctl,"[0.45650000000000546, 0.7648000000000366, 0.8745000000000118, 0.9497000000000071, 1.0224000000000615, 1.1724000000000387]","[0.0030000000000427463, 0.015399999999999636, 0.07510000000002037, 0.13040000000000873, 0.20030000000008386, 0.46460000000001855, 0.5278000000000702, 0.5595000000000709, 0.61200000000008, 0.6149000000000342, 0.650600000000054, 0.7037000000000262, 0.7227000000000317, 0.7878000000000611, 0.8325000000000955, 0.8929000000000542, 0.9645000000000437, 1.05600000000004, 1.0901000000000067]","[0.12360000000001037, 0.15170000000000528, 0.1894000000000915, 0.19850000000008095, 0.35810000000003583, 0.43400000000008276, 0.4633000000000038, 0.5447000000000344, 0.6024000000001024, 0.7471000000000458, 0.8154000000000678, 0.8281000000000631, 0.8677000000000135, 0.9314000000000533, 0.9405000000000427]","[0.029899999999997817, 0.10830000000009932, 0.9978000000000975]","[0.09919999999999618, 0.2901000000000522, 0.4338999999999942, 0.5951000000000022, 0.7877000000000862, 1.0558000000000902, 1.073500000000081]","[0.2154000000000451, 0.5173000000000911, 0.6166000000000622, 0.8788000000000693]","[0.002200000000016189, 0.035000000000081855, 0.051400000000057844, 0.1228000000000975, 0.15160000000003038, 0.19850000000008095, 0.2117000000000644, 0.3300000000000409, 0.4395000000000664, 0.47500000000002274, 0.5365000000000464, 0.5558000000000902, 0.566599999999994, 0.7460000000000946, 0.8129000000000133, 0.8169000000000324, 0.9130000000000109, 0.9253000000001066, 1.1313000000000102, 1.136000000000081]"
74,0,Ctl,"[0.15080000000000382, 0.3591000000000122, 0.3626000000000431, 0.7684000000000424, 0.8608000000000402, 1.1726000000001022]","[0.08410000000003492, 0.1387000000000853, 0.17810000000008586, 0.2055000000000291, 0.3609000000000151, 0.3643000000000711, 0.4012000000000171, 0.4432000000000471, 0.45900000000006, 0.47950000000003, 0.6231000000000222, 0.6264000000001033, 0.7638000000000602, 0.891800000000103, 0.8951000000000704, 1.0036000000000058, 1.0639000000001033]","[0.018300000000067485, 0.08080000000006748, 0.10580000000004475, 0.15640000000007603, 0.2157000000000835, 0.2573000000001002, 0.2661000000000513, 0.3643000000000711, 0.4317000000000917, 0.4732999999999947, 0.4817000000000462, 0.4997000000000753, 0.7490999999999985, 0.8309000000000424, 0.9758000000000493, 1.0036000000000058, 1.019200000000069, 1.0876000000000658, 1.1740000000000919]","[0.03840000000002419, 0.11980000000005475, 0.1913000000000693, 0.43040000000007694, 0.8636000000000195, 0.8754000000000133, 0.8829000000000633, 0.8966000000000349, 0.934400000000096]","[0.018100000000004002, 0.2176000000000613, 0.4997000000000753, 0.8005000000000564, 0.8636999999999944, 0.8848000000000411]",[0.020900000000096952],"[0.047100000000000364, 0.08340000000009695, 0.18080000000009022, 0.2094000000000733, 0.22130000000004202, 0.35970000000008895, 0.5255000000000791, 0.7635999999999967, 0.8442000000000007, 0.9279999999999973, 0.9492999999999938, 0.967200000000048, 0.9830000000000609, 1.0056000000000722, 1.046199999999999]"
75,1,P5,"[0.24539999999979045, 0.5618999999996959, 0.5715000000000146, 0.580199999999877, 0.5839999999998327, 0.5945999999999003, 0.6147999999998319, 0.6185999999997875, 0.6322999999997592, 0.6430999999997766, 0.6632999999997082, 0.7109000000000378, 0.7192999999997483, 0.7369999999996253, 1.0083999999997104]","[0.015099999999620195, 0.023099999999885767, 0.05279999999993379, 0.05559999999968568, 0.20949999999993452, 0.22620000000006257, 0.26239999999961583, 0.2974999999996726, 0.3146999999999025, 0.32769999999982247, 0.3307999999997264, 0.42830000000003565, 0.47659999999996217, 0.48609999999962383, 0.5266999999998916, 0.563799999999901, 0.5936999999998989, 0.6091999999998734, 0.6212000000000444, 0.6403000000000247, 0.6463999999996304, 0.6633999999999105, 0.6661999999996624, 0.7080999999998312, 0.724699999999757, 0.7283999999999651, 0.7477999999996428, 0.7549999999996544, 0.7620999999999185, 0.7681999999999789, 0.774199999999837, 0.7791999999999462, 0.7921999999998661, 0.8912999999997737, 0.9146999999998116, 0.9731999999999061, 0.9821999999999207, 0.9929999999999382, 1.0110999999997148, 1.0679000000000087, 1.1765999999997803, 1.185399999999845]","[0.015399999999772263, 0.050499999999829015, 0.08649999999988722, 0.165599999999813, 0.26080000000001746, 0.3083999999998923, 0.31479999999965, 0.3255999999996675, 0.375, 0.4331999999999425, 0.4753000000000611, 0.5270000000000437, 0.6738000000000284, 0.7131999999996879, 0.718199999999797, 0.7422999999998865, 0.7962999999999738, 0.8670999999999367, 0.89449999999988, 0.9600999999997839, 0.9679999999998472, 1.0162000000000262, 1.0488000000000284, 1.106999999999971]",[0.6792000000000371],"[0.5267999999996391, 0.5448999999998705, 0.6825999999996384]",[1.1194000000000415],"[0.18669999999974607, 0.19349999999985812, 0.2887000000000626, 0.32549999999991996, 0.37489999999979773, 0.4438999999997577, 0.5722999999998137, 0.6633999999999105, 0.6896999999999025, 0.7050999999996748, 0.728099999999813, 0.8074999999998909, 0.9663999999997941]"
76,1,P5,"[0.07869999999957145, 0.15939999999955035, 0.23749999999972715, 0.5271999999995387, 0.574399999999514, 0.6357999999995627, 0.6422999999995227, 0.6529999999997926, 0.6563999999998487, 0.6601999999998043, 0.6631999999999607, 0.6872999999995955, 0.7309999999997672, 0.7942999999995664, 0.8171999999999571, 0.8532999999997628, 1.0526999999997315]","[0.12059999999974025, 0.1495999999997366, 0.1536999999998443, 0.18669999999974607, 0.24359999999978754, 0.27559999999994034, 0.307999999999538, 0.4758999999999105, 0.48959999999988213, 0.5423999999998159, 0.5550999999995838, 0.6189999999996871, 0.635899999999765, 0.6486999999997352, 0.6528999999995904, 0.6717999999996209, 0.6810999999997875, 0.694999999999709, 0.7140999999996893, 0.7223999999996522, 0.7340999999996711, 0.7430999999996857, 0.7540999999996529, 0.7603999999996631, 0.7957999999998719, 0.8049999999998363, 0.8143999999997504, 0.835399999999936, 0.8610999999996238, 0.9125999999996566, 1.0086999999998625, 1.1690999999996166, 1.1924999999996544]","[0.01889999999957581, 0.03059999999959473, 0.09629999999970096, 0.10069999999996071, 0.1944999999996071, 0.25189999999975043, 0.2715999999995802, 0.2945999999997184, 0.3249999999998181, 0.5509999999999309, 0.6611999999995533, 0.6800999999995838, 0.8251999999997679, 0.8838999999998123, 0.9140999999999622, 0.9789999999998145, 0.9853999999995722, 1.068199999999706]","[0.030499999999847205, 0.6857999999997446, 0.7833999999998014, 1.1789999999996326]","[0.06699999999955253, 1.1710999999995693]","[0.033299999999599095, 0.2784999999998945, 0.5724999999997635]","[0.0031999999996514816, 0.1060999999995147, 0.3783999999996013, 0.6109999999998763, 0.6202999999995882, 0.6822999999999411, 0.7954999999997199, 0.9061999999998989, 1.0037999999999556, 1.1802999999995336]"
77,1,P5,"[0.093199999999797, 0.13679999999976644, 0.1750000000001819, 0.18879999999990105, 0.20220000000017535, 0.2723999999998341, 0.5826999999999316, 0.5859000000000378, 0.5927999999998974, 0.6159999999999854, 0.6730999999999767, 0.699500000000171, 0.7609999999999673, 0.7955000000001746, 0.8850999999999658]","[0.12190000000009604, 0.14229999999997744, 0.3577999999997701, 0.37330000000019936, 0.377100000000155, 0.4034999999998945, 0.41600000000016735, 0.49470000000019354, 0.5664999999999054, 0.6046999999998661, 0.6170000000001892, 0.6286000000000058, 0.6354000000001179, 0.6437999999998283, 0.6588999999999032, 0.671100000000024, 0.6842000000001462, 0.6893000000000029, 0.6941000000001623, 0.7204000000001543, 0.74350000000004, 0.7552000000000589, 0.7752000000000407, 0.8281000000001768, 0.8373000000001412, 0.8413000000000466, 0.8778000000002066, 0.894800000000032, 0.9171000000001186, 0.9322000000001935, 1.1579000000001543]","[0.14489999999977954, 0.17230000000017753, 0.2622999999998683, 0.5808000000001812, 0.5857999999998356, 0.6224000000001979, 0.7777000000000953, 0.8144999999999527, 0.8984999999997854, 0.9546000000000276, 1.1419999999998254]","[0.22060000000010405, 0.6487000000001899, 0.681999999999789, 0.7053999999998268, 0.8206000000000131, 0.8901000000000749]","[0.5288999999997941, 0.5806999999999789]",[0.9211999999997715],"[0.033800000000155705, 0.10849999999982174, 0.13999999999987267, 0.6354999999998654, 0.7793000000001484, 0.8634000000001834, 0.8901000000000749, 1.0178999999998268]"
78,1,P5,"[0.10319999999956053, 0.5420999999996639, 0.5667999999996027, 0.5912999999995918, 0.6295999999997548, 0.6430999999997766, 0.6506999999996879, 0.658799999999701, 0.6705999999999221, 0.6809999999995853, 0.6995999999999185, 0.737699999999677, 0.7525999999998021, 0.9409999999998035, 1.0674999999996544, 1.0706999999997606]","[0.05029999999987922, 0.1550999999999476, 0.15799999999990177, 0.1801999999997861, 0.2794999999996435, 0.2984999999998763, 0.31639999999970314, 0.3419999999996435, 0.3627999999998792, 0.4386999999996988, 0.44299999999975626, 0.45209999999951833, 0.47119999999995343, 0.6003999999998086, 0.6296999999999571, 0.6336999999998625, 0.6405999999997221, 0.6485999999995329, 0.6640999999999622, 0.6817999999998392, 0.7328999999995176, 0.7527999999997519, 0.7640999999998712, 0.7692999999999302, 0.7895999999996093, 0.8011999999998807, 0.8239999999996144, 0.8767999999995482, 0.8897999999999229, 0.9047999999997955, 0.9881999999997788, 1.0333999999998014, 1.0815999999995256, 1.1739999999995234]","[0.17549999999982901, 0.26499999999987267, 0.27529999999978827, 0.38619999999991705, 0.5524999999997817, 0.5921999999995933, 0.6110999999996238, 0.6294999999995525, 0.6985999999997148, 0.7122999999996864, 0.7895999999996093, 0.8362999999999374, 0.9823999999998705, 1.014299999999821, 1.1540999999997439]",[0.5023999999998523],"[0.2021999999997206, 0.5523999999995794, 0.7420999999999367]",[0.38419999999996435],"[0.17529999999987922, 0.1959999999999127, 0.4404999999997017, 0.4884999999999309, 0.5262999999995372, 0.5385999999998603, 0.560099999999693, 0.7337999999995191, 0.8985999999995329, 0.9653999999995904, 1.0141999999996187, 1.01949999999988, 1.0546999999996842, 1.1072999999996682, 1.1539999999995416]"
79,1,P5,"[0.027299999999740976, 0.11069999999972424, 0.1240999999995438, 0.16909999999961656, 0.3447999999998501, 0.5181999999995242, 0.5804999999995744, 0.6055999999998676, 0.6166999999995824, 0.6408999999998741, 0.6725999999998749, 0.6944999999996071, 0.7114999999998872, 0.7154999999997926, 0.7260999999998603, 0.7368999999998778, 1.0214999999998327]","[0.012299999999868305, 0.05319999999983338, 0.07119999999986248, 0.09769999999980428, 0.13619999999991705, 0.15189999999984138, 0.19709999999986394, 0.25969999999961146, 0.28339999999980137, 0.3285999999998239, 0.36049999999977445, 0.39469999999982974, 0.4215999999996711, 0.4381999999995969, 0.44629999999961, 0.4945999999995365, 0.5372999999999593, 0.563499999999749, 0.5860999999995329, 0.6245999999996457, 0.6372999999998683, 0.6407999999996719, 0.6667999999995118, 0.6869999999998981, 0.6916999999998552, 0.6947999999997592, 0.70049999999992, 0.7110999999995329, 0.7275999999997111, 0.7349999999996726, 0.7435999999997875, 0.7750999999998385, 0.793699999999717, 0.804899999999634, 0.8502999999996064, 0.8586999999997715, 0.8775999999998021, 0.9510999999997694, 0.9617999999995845, 0.9819999999995161, 1.035399999999754, 1.0559999999995853, 1.1781999999998334]","[0.17179999999962092, 0.19459999999980937, 0.2529999999997017, 0.42579999999952634, 0.44279999999980646, 0.4776999999999134, 0.8136999999996988, 0.892399999999725, 0.9337999999997919, 0.9509999999995671, 0.9711999999999534, 1.0497999999997774]","[0.13419999999996435, 0.34629999999970096, 0.4333999999998923, 0.5040999999996529, 0.5444999999995161, 0.5734999999995125, 0.6375999999995656, 0.6505999999999403, 0.6726999999996224, 0.7898999999997613, 0.8657999999995809]","[0.47979999999961365, 0.9709999999995489, 1.0085999999996602, 1.1732999999999265]",[0.4485999999997148],"[0.06099999999969441, 0.1380999999996675, 0.6376999999997679, 0.7039999999997235, 0.8486999999995533, 1.0559999999995853]"
80,1,P4,"[0.0990999999999076, 0.529700000000048, 0.5837999999998829, 0.6304000000000087, 0.6458999999999833, 0.6662000000001171, 0.673200000000179, 0.8488999999999578, 0.9347999999999956]","[0.21050000000013824, 0.22650000000021464, 0.4556999999999789, 0.5086999999998625, 0.539600000000064, 0.5455999999999221, 0.6037999999998647, 0.6091000000001259, 0.6183000000000902, 0.6705000000001746, 0.6981999999998152, 0.7046000000000276, 0.7096000000001368, 0.7127000000000407, 0.7190999999997985, 0.7566000000001623, 0.7638000000001739, 0.784099999999853, 0.7926000000002205, 0.8290000000001783, 0.8413000000000466, 0.856499999999869, 0.9863000000000284, 1.108600000000024]","[0.015499999999974534, 0.11040000000002692, 0.19390000000021246, 0.21410000000014406, 0.36389999999983047, 0.5118000000002212, 0.6203999999997905, 0.6356999999998152, 0.7096000000001368, 0.8308000000001812, 0.8703999999997905, 0.8739999999997963, 0.8987000000001899, 1.0947999999998501, 1.1132000000002336]","[0.6039999999998145, 0.6125999999999294]",[],[0.8544999999999163],"[0.09970000000021173, 0.202900000000227, 0.6203999999997905, 0.7094999999999345, 0.8769000000002052, 0.9477999999999156, 1.0570000000002437]"
81,1,P4,"[0.06220000000030268, 0.45890000000008513, 0.6447000000002845, 0.6819000000000415, 0.7186000000001513, 0.7697000000002845, 0.8676000000000386]","[0.3816999999999098, 0.4048000000002503, 0.4190000000003238, 0.4594999999999345, 0.5320000000001528, 0.6069000000002234, 0.6453999999998814, 0.6666000000000167, 0.7036000000002787, 0.7238999999999578, 0.7489000000000487, 0.7694000000001324, 0.8034000000002379, 0.818000000000211, 0.8547000000003209, 0.9380000000001019, 1.0406000000002678, 1.1368000000002212, 1.1548999999999978]","[0.032999999999901775, 0.07189999999991414, 0.30920000000014625, 0.4821999999999207, 0.49450000000024374, 0.5183999999999287, 0.60550000000012, 0.7638000000001739, 0.7991000000001804, 0.8117000000002008, 0.8619000000003325, 0.8703000000000429, 0.9331999999999425, 1.018000000000029, 1.0234000000000378, 1.0403000000001157, 1.0459000000000742, 1.1251999999999498, 1.196400000000267]","[0.0626999999999498, 0.48210000000017317, 0.5039999999999054]","[0.08010000000012951, 0.8944000000001324, 1.194800000000214]","[0.41200000000026193, 0.4244000000003325, 1.1475000000000364]","[0.024100000000089494, 0.5397000000002663, 0.6447000000002845, 0.6618000000003121, 1.0217000000002372, 1.0401999999999134, 1.1822000000001935]"
