,label,stimuli,S1U1,S2U1,S2U2,S2U3,S2U4,S2U5,S3U1,S3U2,S4U1,S1U2,S1U3,S3U3
70,0,Ctl,[0.26530000000002474],"[0.015700000000038017, 0.09360000000003765, 0.22810000000004038, 0.23100000000010823, 0.2582000000001017, 0.2779000000000451, 0.2979000000000269, 0.30520000000001346, 0.3083000000000311, 0.3704000000000178, 0.4755000000000109, 0.49470000000007985, 0.5025000000000546, 0.5166000000000395, 0.5525000000000091, 0.5831000000000586, 0.6576000000000022, 0.8673000000000002]",[],[0.5943000000000893],"[0.18820000000005166, 0.4251000000000431, 0.44680000000005293, 0.4620000000001028, 0.5893000000000939, 0.6499000000000024, 0.6544000000000096, 0.7040000000000646, 0.7138000000001057, 0.8151000000000295]","[0.3489000000000715, 0.3789000000000442, 0.44010000000002947]",[0.7795000000000982],[],"[0.0746000000000322, 0.9043000000000347]",[],"[0.8379000000001042, 0.8557000000000698]","[0.23070000000006985, 0.26530000000002474, 0.27290000000004966, 0.601500000000101]"
71,0,Ctl,[],"[0.004900000000020555, 0.07270000000005439, 0.12409999999999854, 0.21610000000009677, 0.22810000000004038, 0.2938000000000329, 0.3613000000000284, 0.3765000000000782, 1.1634000000000242, 1.168800000000033, 1.176900000000046, 1.186800000000062, 1.1897000000000162, 1.1930000000000973]","[0.08630000000005111, 0.10990000000003874]",[],"[0.1592000000000553, 0.6406000000000631, 0.8385000000000673, 0.9973000000001093]","[0.06460000000004129, 0.09140000000002146, 0.14070000000003802, 0.20240000000001146]",[0.31310000000007676],"[0.2864000000000715, 0.5446000000000595]","[0.233600000000024, 0.49270000000001346, 0.7366000000000668, 0.9596000000000231, 1.060100000000034]","[0.08640000000002601, 0.11010000000010223, 0.16160000000002128]","[0.25110000000006494, 0.35350000000005366, 0.3671000000000504, 1.061900000000037, 1.079300000000103, 1.0991000000000213, 1.1341000000001031]","[0.006700000000023465, 0.14650000000006003, 0.43280000000004293]"
72,0,Ctl,"[0.1591000000000804, 0.22210000000006858, 1.1235000000000355]","[0.031300000000101136, 0.16550000000006548, 0.6982000000000426, 0.7221000000000686, 0.7399000000000342, 0.7451000000000931, 0.8005000000000564, 0.8465000000001055, 0.8564000000000078, 0.8687000000001035, 0.8764000000001033, 0.8949000000000069, 0.9084000000000287, 0.9233000000000402]",[],[1.1526000000000067],"[0.01310000000000855, 0.06700000000000728, 0.15610000000003765, 0.179300000000012, 0.21880000000010114, 0.6694000000001097, 0.6910000000000309, 0.769100000000094, 1.0637000000000398, 1.1978000000000293]","[1.0885000000000673, 1.110400000000027, 1.1392000000000735]","[0.028500000000008185, 0.7304000000000315, 0.8078000000000429]",[0.1572000000001026],"[0.11980000000005475, 0.14650000000006003, 0.84800000000007, 1.032000000000039]",[],"[0.10150000000010095, 0.10570000000006985]",[0.11010000000010223]
73,0,Ctl,"[0.00860000000011496, 0.8566000000000713, 1.0504000000000815, 1.0702000000001135, 1.0785000000000764, 1.0887000000001308, 1.1046000000001186, 1.110300000000052, 1.1283000000000811, 1.1335000000000264, 1.1491000000000895, 1.180300000000102]","[0.05430000000012569, 0.06470000000012988, 0.07060000000012678, 0.08900000000005548, 0.09280000000012478, 0.09700000000009368, 0.10370000000011714, 0.10810000000003583, 0.12310000000002219, 0.13660000000004402, 0.13960000000008677, 0.1467000000001235, 0.15230000000008204, 0.15660000000002583, 0.1774000000000342, 0.1912000000000944, 0.20720000000005712, 0.21050000000002456, 0.23330000000009932, 0.24480000000005475, 0.24890000000004875, 0.3246000000000322, 0.8113000000000739, 1.1712000000001126]","[0.4874000000000933, 0.5049000000001342, 0.5402000000000271, 0.6072000000000344, 0.669800000000123, 0.7102000000000999]",[0.3384000000000924],"[0.03690000000005966, 0.060100000000034015, 0.08020000000010441, 1.1568000000000893]","[0.9154000000000906, 0.930300000000102]",[0.8645000000001346],"[0.12730000000010477, 0.13050000000009732, 0.17250000000012733, 0.2984000000001288]",[0.08320000000003347],"[0.5049000000001342, 0.5403000000001157, 0.607300000000123, 0.669800000000123, 0.7104000000000497]","[0.09160000000008495, 0.09990000000004784, 0.1067000000000462, 0.10960000000011405, 0.14020000000004984, 0.19980000000009568, 0.20990000000006148]","[0.11940000000004147, 0.2839000000001306, 1.0207000000000335, 1.1533000000000584, 1.159800000000132]"
74,0,Ctl,[0.7226000000000568],"[0.2966000000000122, 0.36150000000009186, 0.6829000000000178, 0.7365000000000919, 0.7544000000000324, 0.8429000000000997, 0.8968000000000984]",[],[0.2917000000001053],"[0.007699999999999818, 0.04100000000005366, 0.07190000000002783, 0.20190000000002328, 0.23020000000008167, 0.4256000000000313, 0.6009000000000242, 0.6554000000000997, 0.6856999999999971, 0.7193000000000893, 0.7512000000000398, 0.8088000000000193, 0.8227000000000544, 0.8831000000000131]",[],[],[],"[0.09820000000001983, 0.344600000000014, 0.6023000000000138]",[],"[0.051000000000044565, 0.2736000000001013, 0.2766000000000304, 0.338100000000054]","[0.24530000000004293, 0.3966000000000349, 0.659900000000107, 0.6730000000000018, 0.6863000000000739, 0.6946000000000367, 0.7170000000000982, 0.8426000000000613, 0.8679000000000769]"
75,1,P5,"[0.638300000000072, 0.6598000000001321, 0.6695000000001983, 0.6752000000001317, 0.6802999999999884, 0.7006000000001222, 0.7085000000001855, 0.7177000000001499, 0.7463999999999942, 0.7501000000002023, 0.7632000000000971, 0.7997000000000298, 0.8223000000000411, 0.832700000000159, 0.9224000000001524]","[0.3844000000001415, 0.6174000000000888, 0.6484000000000378, 0.6589000000001306, 0.666300000000092, 0.6700000000000728, 0.6826000000000931, 0.6856000000000222, 0.6886000000001786, 0.6933000000001357, 0.7095000000001619, 0.7240000000001601, 0.738800000000083, 0.7968000000000757, 0.8052000000000135, 0.8188000000000102, 0.8514000000000124, 0.8570000000001983, 0.8608000000001539, 0.9175000000000182, 0.9223000000001775, 0.9610999999999876, 1.0715000000000146]",[],[],"[0.08390000000008513, 0.6313999999999851, 0.6437000000000808, 0.7936000000001968, 0.832300000000032, 0.871900000000096, 0.886600000000044, 0.8900000000001, 0.9136000000000877, 0.9252000000001317, 0.9567000000001826, 0.9868000000001302, 1.0487000000000535, 1.0801000000001295, 1.1129000000000815, 1.1911999999999807]","[0.7436999999999898, 0.7545000000000073]","[0.6340999999999894, 0.662900000000036, 0.6772000000000844, 0.7030000000002019, 0.7227000000000317, 0.756800000000112, 0.7811000000001513, 0.8114000000000487, 0.8438000000001011, 0.8662000000001626, 0.9014000000001943, 0.9338000000000193, 0.9921000000001641, 1.0253999999999905, 1.108600000000024, 1.1149000000000342, 1.192600000000084]","[0.656800000000203, 0.7110000000000127, 0.7318000000000211, 0.745200000000068, 0.748600000000124, 0.7916999999999916, 0.8483000000001084, 0.9128000000000611]","[0.5471000000000004, 0.7170000000000982]",[0.758600000000115],"[0.01710000000002765, 0.05510000000003856]","[0.6373000000000957, 0.6471000000001368, 0.6598000000001321, 0.6664000000000669, 0.689600000000155, 0.7613000000001193, 0.8391000000001441]"
76,1,P5,"[0.09789999999998145, 0.10820000000012442, 0.11110000000007858, 0.1327000000001135, 0.1431999999999789, 0.2844000000000051, 0.6207999999999174, 0.6385000000000218, 0.6422000000000025, 0.6544000000001233, 0.6683000000000447, 0.6721999999999753, 0.6801000000000386, 0.6870000000001255, 0.6902999999999793, 0.7055000000000291, 0.7167999999999211, 0.7246999999999844, 0.730199999999968, 0.7925999999999931, 0.9907000000000608]","[0.6300000000001091, 0.6431999999999789, 0.6526000000001204, 0.6602000000000317, 0.66599999999994, 0.67450000000008, 0.7137000000000171, 0.7231999999999061, 0.7394999999999072, 0.745200000000068, 0.7542000000000826, 0.8052000000000135, 0.8305000000000291, 0.8350000000000364, 0.8553999999999178, 0.8967999999999847]",[0.051300000000082946],[0.7009000000000469],"[0.2618999999999687, 0.3086000000000695, 0.3209999999999127, 0.37370000000009895, 0.6204000000000178, 0.6385999999999967, 0.6490000000001146, 0.6699000000000979, 0.682399999999916, 0.7193999999999505, 0.781099999999924, 0.8088999999999942, 0.8648000000000593, 0.9058999999999742, 0.912900000000036, 0.932399999999916, 0.9413999999999305, 0.9606000000001131, 0.988800000000083, 0.9954000000000178, 1.0452999999999975, 1.0766000000000986, 1.1189999999999145, 1.144800000000032]","[0.7608999999999924, 0.764699999999948]","[0.4054000000000997, 0.6325999999999112, 0.6360999999999422, 0.6440999999999804, 0.7009000000000469, 0.8214000000000397, 0.8248000000000957, 0.84050000000002, 0.8537000000001171, 0.8895999999999731, 0.9338000000000193, 0.9906000000000859, 1.0140000000001237, 1.080600000000004, 1.144800000000032, 1.1511000000000422]","[0.3950999999999567, 0.4232999999999265, 0.42669999999998254, 0.7108000000000629, 0.7832000000000789, 0.8925999999999021]","[0.06619999999998072, 0.48230000000012296, 0.9135000000001128]","[0.051400000000057844, 0.6955000000000382, 0.7800999999999476]","[0.25289999999995416, 0.3007999999999811, 0.31140000000004875, 0.3490999999999076, 0.36850000000004, 0.37809999999990396, 0.3952999999999065, 0.7617999999999938]","[0.05690000000004147, 0.6161999999999352, 0.6544000000001233, 0.6800000000000637, 0.6902999999999793, 0.6973000000000411, 0.7079000000001088]"
77,1,P5,"[0.48109999999996944, 0.5164999999999509, 0.5940000000000509, 0.6113000000000284, 0.6152999999999338, 0.6224999999999454, 0.6277999999999793, 0.6323999999999614, 0.6440999999999804, 0.6544000000001233, 0.666300000000092, 0.6849999999999454, 0.6910000000000309, 0.6958999999999378, 0.6982000000000426, 0.7053000000000793, 0.71550000000002, 0.7211999999999534, 0.7293999999999414, 0.7426000000000386, 0.7483999999999469, 0.7623000000000957, 0.7785000000001219, 0.7839000000001306, 0.7961999999999989]","[0.3330000000000837, 0.5842999999999847, 0.5902000000000953, 0.6113000000000284, 0.6213999999999942, 0.6275000000000546, 0.6338000000000648, 0.6440000000000055, 0.686200000000099, 0.7335000000000491, 0.7516000000000531, 0.7554999999999836, 0.7630000000001473, 0.77150000000006, 0.7771999999999935, 0.7806000000000495, 0.8713999999999942, 1.0027000000000044]",[],"[0.0626999999999498, 0.6931999999999334]","[0.26330000000007203, 0.5962999999999283, 0.5992000000001099, 0.6065000000000964, 0.6393000000000484, 0.6645000000000891, 0.6692000000000462, 0.6755000000000564, 0.748299999999972, 0.8007999999999811, 0.8520000000000891, 0.8998000000001412, 0.9085000000000036, 0.9221000000000004, 0.9265000000000327, 0.9664000000000215, 1.0056999999999334, 1.0449000000000979, 1.0958000000000538, 1.1621000000000095]","[0.6306999999999334, 0.6830999999999676, 0.6988000000001193, 0.7137000000000171, 0.7212999999999283, 0.8134000000000015, 0.8398999999999432]","[0.593900000000076, 0.6283000000000811, 0.6351999999999407, 0.6487999999999374, 0.6954000000000633, 0.7070000000001073, 0.8451000000000022, 1.0037999999999556, 1.022899999999936, 1.1048000000000684]","[0.7398000000000593, 0.829300000000103]","[0.03269999999997708, 0.6485999999999876, 0.7526000000000295, 0.7805000000000746, 1.1391000000000986, 1.1567000000000007]","[0.7257999999999356, 0.738399999999956]","[0.005200000000058935, 0.1813999999999396, 0.1957999999999629, 0.3024000000000342, 0.30780000000004293, 0.36979999999994106, 0.38249999999993634, 0.5688999999999851, 0.5725999999999658, 0.5996000000000095, 0.6367999999999938]","[0.2499000000000251, 0.5585000000000946, 0.6571000000001277, 0.7173999999999978, 0.7236000000000331, 0.7318000000000211, 0.7552000000000589, 0.8178000000000338, 0.8985999999999876, 0.9121999999999844, 1.039700000000039]"
78,1,P5,"[0.21839999999997417, 0.23569999999995161, 0.595600000000104, 0.6046000000001186, 0.6088999999999487, 0.6234999999999218, 0.6393000000000484, 0.6532999999999447, 0.6563000000001011, 0.6689000000001215, 0.6796999999999116, 0.6959999999999127, 0.7121999999999389, 0.720600000000104, 0.7527999999999793, 0.8333000000000084]","[0.26109999999994216, 0.5625999999999749, 0.6101000000001022, 0.626299999999901, 0.6321000000000367, 0.641399999999976, 0.6491000000000895, 0.6520000000000437, 0.6585000000000036, 0.6684000000000196, 0.6798000000001139, 0.6955000000000382, 0.7357999999999265, 0.7643000000000484, 0.774599999999964, 0.8121000000001004, 0.9348999999999705, 1.0480999999999767, 1.1950999999999112]",[0.34629999999992833],"[0.1434999999999036, 0.6065000000000964, 0.7445999999999913, 0.748600000000124, 0.7687000000000808]","[0.09510000000000218, 0.20669999999995525, 0.5950000000000273, 0.602100000000064, 0.61850000000004, 0.6382000000000971, 0.6641999999999371, 0.6912999999999556, 0.7927999999999429, 0.8289999999999509, 0.8332000000000335, 0.8670999999999367, 0.8704000000000178, 0.9743000000000848, 1.0140000000001237, 1.034900000000107]","[0.740500000000111, 0.7985000000001037]","[0.6091000000001259, 0.6557999999999993, 0.689200000000028, 0.6949999999999363, 0.8341000000000349, 0.8932999999999538]","[0.38210000000003674, 0.3876000000000204, 0.5455999999999221, 0.5768000000000484, 0.6492000000000644, 0.6849999999999454, 0.6994999999999436, 0.7949000000000979, 0.7987000000000535, 0.8070000000000164, 0.8102000000001226, 0.839200000000119, 0.8445999999999003, 0.8496000000000095, 0.8533999999999651]","[0.6666999999999916, 0.7557999999999083, 0.9629999999999654]",[0.7379000000000815],"[0.18859999999995125, 0.2400000000000091, 0.2602999999999156, 0.26739999999995234, 0.32120000000008986, 0.6470999999999094]","[0.45080000000007203, 0.629799999999932, 0.7300999999999931, 0.73700000000008, 0.7466999999999189, 0.7799999999999727, 0.8721000000000458, 0.932399999999916]"
79,1,P5,"[0.5905999999999949, 0.6114000000000033, 0.6222999999999956, 0.6265000000000782, 0.6449000000000069, 0.6477999999999611, 0.6593000000000302, 0.6772000000000844, 0.6829999999999927, 0.6923999999999069, 0.7106000000001131, 0.7155999999999949, 0.7607000000000426, 0.7644999999999982, 0.8125999999999749]","[0.5461999999999989, 0.5660000000000309, 0.5905999999999949, 0.5998999999999342, 0.6212000000000444, 0.6481000000001131, 0.6729000000000269, 0.6859999999999218, 0.7085999999999331, 0.7137000000000171, 0.7407000000000608, 0.7798999999999978, 0.8145999999999276, 0.9452000000001135, 1.012899999999945]",[],[],"[0.04310000000009495, 0.05880000000001928, 0.07680000000004839, 0.13650000000006912, 0.43430000000012114, 0.5739000000000942, 0.5844999999999345, 0.616800000000012, 0.625400000000127, 0.6962000000000899, 0.7242000000001099, 0.7617999999999938, 0.7835000000000036, 0.8052000000000135, 0.8242999999999938, 0.8583000000000993, 0.8842999999999392, 0.9272000000000844, 1.0938000000001011, 1.1920999999999822]","[0.6437000000000808, 0.6537000000000717, 0.6615999999999076, 0.7337999999999738, 0.7365999999999531, 0.7680000000000291]","[0.5945999999999003, 0.6149000000000342, 0.6452999999999065, 0.7764999999999418, 0.8125]","[0.10020000000008622, 0.15470000000004802, 0.19929999999999382, 0.23500000000012733, 0.6590000000001055, 0.746900000000096, 0.7897000000000389, 0.8608999999999014]","[0.07690000000002328, 0.6321000000000367, 0.6735000000001037]",[],"[0.014200000000073487, 0.5615999999999985, 0.5766000000000986, 0.583699999999908, 0.7398000000000593, 0.7716000000000349, 0.815599999999904]","[0.13239999999996144, 0.5883000000001175, 0.6010000000001128, 0.6088999999999487, 0.6204000000000178, 0.6346000000000913, 0.6492000000000644, 0.6527000000000953, 0.6802999999999884, 0.720299999999952, 0.7535000000000309, 0.7605000000000928, 0.7980999999999767, 0.8459000000000287, 0.990500000000111]"
80,1,P4,"[0.8994999999999891, 1.0139999999998963]","[0.005699999999933425, 0.018299999999953798, 0.18260000000009313, 0.20479999999997744, 0.21229999999991378, 0.2160999999998694, 0.2400000000000091, 0.37989999999990687, 0.4394999999999527, 0.46309999999994034, 0.5052000000000589, 0.6105999999999767, 0.7087999999998829, 0.7674999999999272, 0.7859000000000833, 0.8153999999999542, 0.8695999999999913, 0.8765000000000782, 0.8826999999998861, 0.8905999999999494, 0.9347999999999956, 0.9481000000000677, 0.9623999999998887, 1.0138999999999214, 1.0420999999998912]",[],[0.061599999999998545],"[0.051899999999932334, 0.37190000000009604, 0.5225000000000364, 0.5389000000000124, 0.60349999999994, 0.6752999999998792, 0.6879999999998745, 0.7427000000000135, 0.7706000000000586, 0.7891999999999371, 0.7982999999999265, 0.8245999999999185, 0.8489999999999327, 0.85349999999994, 0.8647000000000844, 0.8985999999999876, 0.9027000000000953, 0.9390000000000782, 0.9753000000000611, 1.0504000000000815]",[],"[0.3967999999999847, 0.8489999999999327]","[0.44069999999987886, 0.45069999999986976, 0.962500000000091, 1.0990999999999076]","[0.1797999999998865, 0.32359999999994216, 0.3505999999999858, 0.7217000000000553, 0.787900000000036, 1.0136999999999716]",[0.06970000000001164],"[0.1596999999999298, 0.1775000000000091, 0.21299999999996544, 0.268100000000004, 0.3631000000000313, 0.3733999999999469, 0.4035999999998694, 0.4111000000000331, 0.4255000000000564, 0.4308000000000902, 0.4359999999999218, 0.480199999999968, 0.5038999999999305, 0.5072000000000116, 0.5145999999999731, 0.5316000000000258]","[0.14419999999995525, 0.7710999999999331, 0.9583000000000084]"
81,1,P4,"[0.2983999999999014, 0.31999999999993634, 0.3329999999998563, 0.35999999999989996, 0.5378000000000611]",[0.7358999999999014],[0.5891999999998916],[0.7553000000000338],"[0.12159999999994398, 0.32809999999994943, 0.46489999999994325, 0.49319999999988795, 0.7210999999999785, 0.7639999999998963, 0.807700000000068, 0.8161000000000058, 0.8472999999999047, 0.890999999999849, 0.9275000000000091, 0.9658999999999196, 1.1255999999998494, 1.164199999999937]",[],"[0.2516000000000531, 0.5208999999999833, 0.5661999999999807, 0.7866999999998825, 0.9291000000000622, 0.9506999999998698]",[],[0.3967000000000098],"[0.29160000000001673, 0.49350000000004, 0.5892999999998665]","[0.13049999999998363, 0.9497999999998683]","[0.11850000000004002, 0.2778000000000702, 0.5295999999998457, 0.8559000000000196]"
82,1,P4,"[0.16280000000006112, 0.4412999999999556, 0.516399999999976, 0.9494999999999436, 0.9740999999999076, 0.9973999999999705, 1.1111000000000786, 1.166400000000067]","[0.42990000000008877, 0.7907000000000153, 0.916300000000092, 0.9237000000000535, 0.9277999999999338, 0.9546000000000276, 0.9701999999999771]",[0.5454999999999472],"[0.15990000000010696, 0.16290000000003602, 0.19659999999998945, 0.21790000000009968, 0.6437000000000808]","[0.22260000000005675, 0.3665000000000873, 0.623299999999972, 0.6621000000000095, 0.7844000000000051, 0.7955999999999221, 0.8126999999999498, 0.8160000000000309, 0.8195000000000618, 0.8794000000000324, 0.912499999999909, 0.9516000000000986, 0.9880000000000564]",[],"[0.5265999999999167, 0.8660999999999603, 0.9516000000000986]",[0.3930000000000291],[0.22280000000000655],"[0.5455999999999221, 0.7584999999999127]","[0.6605999999999312, 1.0427999999999429, 1.0489999999999782, 1.0639000000001033, 1.116899999999987]","[0.06150000000002365, 0.10290000000009059, 0.25279999999997926, 0.36629999999991014, 0.552599999999984, 0.6539000000000215, 0.8286000000000513, 0.883600000000115]"
83,1,P4,"[0.1632999999999356, 0.2618999999999687, 0.5772999999999229, 0.7095999999999094, 0.7332999999998719, 0.7457999999999174, 0.7492999999999483, 0.7970000000000255, 0.8019999999999072, 0.8198999999999614, 0.8489999999999327, 0.8760999999999513]","[0.19879999999989195, 0.7163000000000466, 0.7285999999999149, 0.7368999999998778, 0.7414999999998599, 0.753400000000056, 0.7610999999999422, 0.7674999999999272, 0.7720999999999094, 0.7763999999999669, 0.7853000000000065, 0.7958999999998468, 0.7988000000000284, 0.8036999999999352, 0.813899999999876, 0.8188999999999851, 0.8251000000000204, 0.8378000000000156, 0.8850999999999658, 0.8905999999999494, 0.9040999999999713, 0.91599999999994, 0.9382000000000517]","[0.15850000000000364, 0.23460000000000036, 0.25779999999986103, 0.3081999999999425, 0.40190000000006876, 0.4577999999999065]",[],"[0.31979999999998654, 0.6685999999999694, 0.746599999999944, 0.7566999999999098, 0.8460999999999785, 0.8651999999999589, 0.8817999999998847, 0.8999999999998636, 0.9121999999999844, 0.9466999999999643, 0.9764000000000124, 1.0059999999998581, 1.035799999999881]",[],[],[0.15570000000002437],"[0.14009999999984757, 0.4497999999998683]","[0.15850000000000364, 0.23479999999995016, 0.2580000000000382, 0.3082999999999174, 0.40200000000004366, 0.4577999999999065, 0.77800000000002, 0.78449999999998]",[],[0.2597000000000662]
84,1,P4,"[0.14210000000002765, 0.20080000000007203]","[0.3585000000000491, 0.36770000000001346, 0.3831000000000131, 0.41879999999991924, 0.4574000000000069, 0.46689999999989595, 0.543999999999869, 0.5721000000000913, 0.5763999999999214, 0.5896999999999935, 0.5940000000000509, 0.6865000000000236, 0.7708000000000084, 0.8997999999999138, 0.9155000000000655, 0.939200000000028]",[],"[0.11599999999998545, 0.59699999999998, 0.6437000000000808]","[0.669399999999996, 0.7084999999999582, 0.8759000000000015, 1.029399999999896, 1.1534999999998945]","[0.11079999999992651, 0.12619999999992615, 0.5605000000000473, 0.650000000000091, 0.6760999999999058, 0.6818000000000666]",[0.8244999999999436],"[0.43650000000002365, 0.4417000000000826, 1.1674000000000433, 1.1727000000000771]",[0.18630000000007385],[],"[0.08480000000008658, 0.0884000000000924, 0.09230000000002292, 0.09819999999990614, 0.169399999999996, 0.18239999999991596, 0.2056999999999789, 0.21090000000003783, 0.22299999999995634, 0.26749999999992724, 0.2719999999999345, 0.3128999999998996, 0.34130000000004657, 0.3489999999999327, 0.4272000000000844, 0.9119000000000597, 0.9539999999999509, 0.9774999999999636]",[0.25729999999998654]
85,1,P3,"[0.45739999999977954, 0.8053999999997359]","[0.06979999999975917, 0.07400000000006912, 0.08809999999994034, 0.16769999999996799, 0.18039999999973588, 0.18919999999980064, 0.19259999999985666, 0.23409999999967113, 0.2581000000000131, 0.45539999999982683, 0.5216000000000349, 0.5677999999998065, 0.5787999999997737, 0.6560999999996966, 0.6661999999996624, 0.6906999999996515, 0.6938000000000102, 0.7029999999999745, 0.7165999999997439, 0.7373999999999796, 0.7938999999996668, 0.7986000000000786, 0.8150000000000546, 0.8234999999999673, 0.8352999999997337, 0.8424999999997453, 0.8833999999997104]",[],[0.6018999999996595],"[0.3951999999999316, 0.448399999999765, 0.5945999999999003, 0.8672999999998865, 0.8769999999999527, 0.9474999999997635]","[0.2899999999999636, 0.6248000000000502]",[],[],"[0.20509999999967476, 0.6318999999998596]",[0.654700000000048],"[0.44470000000001164, 0.4492000000000189, 0.4535000000000764, 0.4723999999996522, 0.4805999999998676, 0.4920999999999367, 0.497899999999845, 0.5257999999998901, 0.5335000000000036, 0.5468000000000757, 0.5547999999998865, 0.5969000000000051, 0.610899999999674, 0.6395999999999731, 0.7046999999997752]",[0.7781999999997424]
86,1,P3,[0.005399999999553984],"[0.10119999999960783, 0.21109999999998763, 0.2286999999996624, 0.2625999999995656, 0.287199999999757, 0.3235999999997148, 0.3495999999995547, 0.3576999999995678, 0.6692999999995664, 0.6797999999998865, 1.0406999999995605, 1.12079999999969, 1.1690999999996166, 1.1794999999997344, 1.1942999999996573]","[0.17219999999997526, 0.2201999999997497, 1.1571999999996478, 1.186699999999746]","[0.06099999999969441, 0.2343999999998232, 0.29899999999997817]","[0.020199999999931606, 0.07209999999986394, 0.19679999999971187]","[0.0852999999997337, 0.08989999999994325]",[],[],"[0.08929999999963911, 0.5724999999997635]","[0.17229999999972279, 0.2203999999996995, 1.1572999999998501, 1.186699999999746]","[0.015099999999620195, 0.019399999999677675, 0.051599999999780266, 0.06839999999965585, 0.08739999999988868, 0.10989999999992506, 0.1896999999999025, 0.20349999999962165, 0.29559999999992215, 1.1130999999995765, 1.1235999999998967, 1.1305999999999585, 1.1766999999999825]","[0.06309999999984939, 1.168999999999869]"
87,1,P3,"[0.00959999999986394, 0.052000000000134605, 0.08609999999998763, 0.33550000000013824, 0.6619999999998072, 0.689600000000155, 0.7545000000000073]","[0.4090000000001055, 0.4884999999999309, 0.7635000000000218]",[0.33730000000014115],"[0.24569999999994252, 0.2537000000002081, 0.2874000000001615, 0.29100000000016735, 0.32580000000007203, 0.35150000000021464]","[0.21909999999979846, 0.8328999999998814, 0.9203999999999724, 1.0623999999997977]",[],"[0.23739999999997963, 0.27149999999983265, 0.9583999999999833]",[],[],[0.29179999999996653],"[0.26890000000003056, 0.28159999999979846, 0.3103000000000975, 0.31779999999980646, 0.7166999999999462]","[0.09070000000019718, 0.18339999999989232, 0.48669999999992797]"
88,1,P3,"[0.4541999999996733, 0.46549999999979264, 0.5118999999999687, 0.5257999999998901, 0.5730999999996129, 0.6592000000000553, 0.6787999999996828, 0.7468999999996413, 0.8952999999996791, 0.9276999999997315]","[0.6196999999997388, 0.6443999999996777, 0.6756000000000313, 0.7170999999998457, 0.810399999999845, 0.8432999999999993]","[0.026599999999689317, 0.08199999999987995, 0.4881999999997788, 0.6989999999996144, 0.7248999999997068, 0.7908999999999651, 0.8602999999998246]",[],"[0.06340000000000146, 0.7302999999997155, 0.7480999999997948]",[],"[0.08189999999967768, 0.18669999999974607]",[0.03029999999989741],"[0.41669999999976426, 0.6104999999997744]","[0.026699999999891588, 0.08209999999962747, 0.39589999999998327, 0.4883999999997286, 0.6959999999999127, 0.6992000000000189, 0.724999999999909, 0.7910999999999149, 0.8070999999999913, 0.8602999999998246]","[0.2442999999998392, 0.24859999999989668, 0.26809999999977663, 0.2786999999998443, 0.31759999999985666, 0.3405999999999949, 0.3575999999998203, 0.37030000000004293, 0.37889999999970314, 0.4094000000000051, 0.7119999999999891, 0.740099999999984, 0.7822999999998501, 0.8243999999999687, 0.8687999999997373, 0.8724999999999454]","[0.1087999999999738, 0.7079999999996289, 0.7491999999997461, 0.7998999999999796]"
89,1,P3,"[0.8040999999998348, 0.8070999999999913]","[0.006399999999757711, 0.19879999999966458, 0.496599999999944, 0.5912999999995918, 0.5986999999995533, 0.6396999999997206, 0.6443999999996777, 0.6502999999997883]",[],"[0.20369999999957145, 0.3981999999996333, 0.4204999999997199, 0.47369999999955326, 0.9136999999996078]","[0.7033999999998741, 0.9203999999999724]","[0.013099999999667489, 0.01749999999992724, 0.20819999999957872, 0.21389999999973952, 0.40259999999989304, 0.4376999999999498, 0.5132999999996173, 0.5339999999996508, 0.5818999999996777, 0.6131999999997788]",[],"[0.29599999999982174, 0.3057999999996355, 0.3108999999999469, 0.32569999999986976, 0.3555999999998676]",[],[],"[0.40889999999990323, 0.4317999999998392, 0.43929999999954816, 0.4669999999996435, 0.4803999999999178, 1.1503999999999905, 1.191599999999653, 1.1967999999997119]",[]
90,0,M6,[],"[0.16699999999991633, 0.588399999999865, 0.6744999999998527, 0.7035999999998239, 0.7083999999999833, 0.7308000000000447, 0.7858999999998559, 0.8140999999998257, 0.858199999999897, 1.1240999999999985]",[0.8446999999998752],[],"[0.046899999999823194, 0.07559999999989486, 0.10209999999983665, 0.19110000000000582, 0.3490999999999076, 0.685399999999845, 1.0226999999999862, 1.1035999999999149, 1.1178999999999633, 1.1613999999999578, 1.167599999999993]","[0.8973999999998341, 0.901299999999992, 0.9743999999998323, 0.9803999999999178]","[0.08799999999996544, 0.7047999999999774]",[],"[0.11809999999991305, 1.0562999999999647]",[0.8446999999998752],"[0.07519999999999527, 0.6394000000000233, 0.6621000000000095, 0.6713999999999487, 0.7077999999999065, 0.7277999999998883, 0.7554000000000087, 0.7894999999998618, 0.8124000000000251, 0.8170999999999822, 0.8276999999998225, 1.1044999999999163, 1.1231000000000222, 1.1778999999999087]","[0.3813000000000102, 1.1675000000000182]"
